RECORD_ID,ANALYSIS_DATE_TIME,SECURITY_NAME,SYMBOL,ITEM_INTERVAL,DIRECTION,STATUS,PL_RISK,BARS_TO_EXIT,STOP_LOSS_EXIT,CURRENT_DATE_TIME,CURRENT_PRICE,COST,PL,RISK,FILL_DATE_TIME,FILL_PRICE,TRADE_SPAN_BARS,EXIT_DATE_TIME,EXIT_PRICE,PATTERN_TYPE,DEGREE,RATING,MAX_PL_RISK,MIN_PL_RISK,HIDDEN_WAVES,SWING_POINTS_DISPLAY,SWING_POINTS_PATTERN,SWING_POINTS_RANGE,POWERPACK,MIN_RATING,PATTERN_FILTER,EXPECTED_TARGET_ACCURACY,EXPECTED_RANDOM_TARGET_ACCURACY,EXPECTED_BULLSEYE_ACCURACY,EXPECTED_RANDOM_BULLSEYE_ACCURACY,W1_START_POS,W1_START_DATE_TIME,W1_START_PRICE,W1_LENGTH_BARS,W1_SUB_PATTERN,W1_SWING_POINTS,W2_START_DATE_TIME,W2_START_PRICE,W2_START_PRICE_HIT,W2_LENGTH_BARS,W2_SUB_PATTERN,W2_SWING_POINTS,W2_FAILURE,W2_END_PRICE,W2_EXTREME_PRICE,W2_EXTREME_PRICE_HIT,W2_W1_PRICE,W2_W1_TIME,W3_START_DATE_TIME,W3_START_PRICE,W3_START_PRICE_HIT,W3_PRICE_AT_ANALYSIS,W3_LENGTH_BARS_AT_ANALYSIS,W3_LABEL,W3_SUB_PATTERN,W3_SWING_POINTS,W3_W1_PRICE_AT_ANALYSIS,W3_W2_PRICE_AT_ANALYSIS,BARS_TO_TARGET_START,BARS_TO_BULLSEYE_START,BULLSEYE_START_HIT,BARS_TO_BULLSEYE_END,BARS_TO_TARGET_END,TARGET_AREA_NEAR_PRICE,TARGET_AREA_NEAR_RATIO,TARGET_AREA_NEAR_HIT,BULLSEYE_AREA_NEAR,BULLSEYE_AREA_NEAR_RATIO,BULLSEYE_AREA_NEAR_HIT,BULLSEYE_MID_PRICE,BULLSEYE_MID_RATIO,BULLSEYE_MID_HIT,BULLSEYE_MID_AVE_PRICE,BULLSEYE_MID_AVE_RATIO,BULLSEYE_MID_AVE_HIT,BULLSEYE_AREA_FAR_PRICE,BULLSEYE_AREA_FAR_RATIO,BULLSEYE_AREA_FAR_HIT,TARGET_AREA_FAR,TARGET_AREA_FAR_RATIO,TARGET_AREA_FAR_HIT,FIRST_LOAD_DATE_TIME,FIRST_LOAD_DATE_AT_ANALYSIS,BARS_LOADED,BARS_DISPLAYED,SCAN_PATTERN,SCAN_WAVE_NUMBER,SCANNER_LARGE_FILTER,SCANNER_MIN_RATING,SCANNER_HIDDEN_WAVES,SCANNER_MIN_BARS,SCANNER_MAX_GAP,SCANNER_DIRECTION,SCANNER_EXCLUDE_IN_PRICE_TARGET,SCANNER_EXCLUDE_IN_TIME_TARGET,SCANNER_BULLSEYE_ONLY,PERF_FILTER_MIN_RATING_LARGEST_DEGREE,PERF_FILTER_STOP_LOSS_POSITION,PERF_FILTER_MIN_W2_W1_PRICE,PERF_FILTER_MAX_W2_W1_PRICE,PERF_FILTER_MIN_W2_W1_TIME,PERF_FILTER_MAX_W2_W1,PERF_FILTER_MIN_BARS_BEFORE_TARGET,PL_RISK_PER_BAR,CREATED_WITH_AUTO_TRADER,CREATED_IN_SIMPLE_MODE,SCREEN_SHOT_PATH_INITIAL,SCREEN_SHOT_PATH_CURRENT,SCREEN_SHOT_FINAL,DATETIME_RECORD_CREATED,BULLSEYE_END_DATE,MAE,MFE,PURE_DUPE_ID,IS_ACTIVE,DEACTIVE_DATETIME,MANUAL_INACTIVE,W1W2_ONLY_DUPE,CHAINED_1_LOWER_DEGREE_ID,CHAINED_1_HIGHER_DEGREE_ID,TARGET_DATETIME,IS_ACTIVE_OVER_W3PIVOT,DEGREE_NUMBER,HIT_TARGET,HIT_W1START_STOP,HIT_TIMESTOP,CQG,SOURCE,FINAL_PRICE,NET_PL,ACTIVE_DATETIME,PATTERN,CAT,INTERVAL_MIN,CREATED_DATE_TIME,USD_NET_PL,FINAL_NET_PL,TARGET_END_DATE,HIT_TARGET_DATETIME,HIT_W1START_STOP_DATETIME,CURRENT_PRICE_DATETIME,PTR_RECORD_ID,UPDATE_PRICE,DF_DATA_AVAILABLE,timeframe,DIVIDER,VBT_HIT_TARGET,VBT_HIT_TARGET_DATETIME,W1_START_FROM_PREVIOUS_TARGET,W1_START_FROM_PREVIOUS_TARGET_PTR,DEGREE_DIFF_TO_PTR
2816172,2024-07-08 01:15:00-04:00,@YM#_1,@YM#_1,Minutes,Long,Pending,,133,,2024-07-08 01:15:00-04:00,39692,0,,18.48,,,,,,Zigzag,3 - Minuette,99.63,,,1,15,7,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),61.7,43.8,39.5,15,292,2024-07-07 23:27:00-04:00,39636,69,,3,2024-07-08 00:36:00-04:00,39727,,37,Zigzag,3,0,39681,39681,,51,54,2024-07-08 01:13:00-04:00,39681,,39692,2,C,,1,12.1,23.9,16,48,,133,365,39718.72,1.45,,39758.63,3.61,,39758.64,3.61,,39778.585,4.69,,39798.54,5.77,,39916.98,12.17,,2024-07-07 18:17:00-04:00,2024-07-07 21:54:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_YM#_1 240708 05.15.07 099.6A2.bmp,..\Charts\_YM#_1 240708 05.15.07 099.6A2.bmp,,2024-07-08 01:15:00-04:00,2024-07-08 03:28:00-04:00,39678,39720,0,,,,,,,,,3,,,1,YM,A2,,436,,,IND,1,2024-07-08 01:15:00-04:00,,,2024-07-08 07:20:00-04:00,,,2024-07-12 03:19:00-04:00,,40128,1,1m,|,0,,1,2812412,-1
2816265,2024-07-08 01:18:00-04:00,@YM#_1,@YM#_1,Minutes,Long,Pending,,149,,2024-07-08 01:18:00-04:00,39696,0,,27.72,,,,,,Zigzag,3 - Minuette,95.63,,,1,9,5,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),67.1,42,39.4,13.7,272,2024-07-07 23:10:00-04:00,39612,86,,3,2024-07-08 00:36:00-04:00,39727,,37,,1,0,39681,39681,,40,43,2024-07-08 01:13:00-04:00,39681,,39696,5,C,,1,13,32.6,17,53,,149,362,39718.72,0.82,,39758.63,2.26,,39798.55,3.7,,39798.54,3.7,,39838.45,5.14,,39916.98,7.97,,2024-07-07 18:20:00-04:00,2024-07-07 21:54:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_YM#_1 240708 05.18.07 095.6A2.bmp,..\Charts\_YM#_1 240708 05.18.07 095.6A2.bmp,,2024-07-08 01:18:00-04:00,2024-07-08 03:47:00-04:00,39678,39724,0,,,,,,,,,3,,,1,YM,A2,,432,,,IND,1,2024-07-08 01:18:00-04:00,,,2024-07-08 07:20:00-04:00,,,2024-07-12 03:19:00-04:00,,40128,1,1m,|,0,,1,2812412,-1
2816671,2024-07-08 01:20:00-04:00,@YM#_5,@YM#_5,Minutes,Long,Pending,,30,,2024-07-08 01:20:00-04:00,39693,0,,26.73,,,,,,Zigzag,3 - Minuette,105.16,,,1,68,7,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),75.3,44.5,39.3,15.4,374,2024-07-07 23:10:00-04:00,39612,18,,3,2024-07-08 00:40:00-04:00,39727,,7,Zigzag,3,0,39681,39681,,40,39,2024-07-08 01:15:00-04:00,39681,,39693,1,C,,1,10.4,26.1,4,11,,30,68,39718.72,0.96,,39758.63,2.46,,39798.55,3.95,,39798.545,3.95,,39838.46,5.44,,39916.98,8.38,,2024-07-04 15:05:00-04:00,2024-07-05 04:30:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_YM#_5 240708 05.20.49 105.2A2.bmp,..\Charts\_YM#_5 240708 05.20.49 105.2A2.bmp,,2024-07-08 01:20:00-04:00,2024-07-08 03:50:00-04:00,39678,39724,0,,,,,,,,,3,,,1,YM,A4,,435,,,IND,5,2024-07-08 01:23:00-04:00,,,2024-07-08 07:00:00-04:00,,,2024-07-12 03:19:00-04:00,,40128,1,5m,|,0,,1,2812412,-1
2816902,2024-07-08 01:45:00-04:00,@RTY#_5,@RTY#_5,Minutes,Long,Pending,,47,,2024-07-08 01:45:00-04:00,2047.7,0,,2.937,,,,,,Zigzag,4 - Minute,122.61,,,1,80,15,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),79.7,47.5,39.5,16.6,358,2024-07-07 22:15:00-04:00,2038.8,31,Impulse,11,2024-07-08 00:50:00-04:00,2047.4,,10,Flat,3,1,2046,2044.4,,16,32,2024-07-08 01:40:00-04:00,2046,,2047.7,1,C,,1,19.8,121.4,7,18,,47,98,2047.9,0.07,,2049.9,0.75,,2052,1.46,,2050.9,1.09,,2051.9,1.43,,2053.1,1.84,,2024-07-04 15:30:00-04:00,2024-07-05 02:50:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_RTY#_5 240708 05.45.44 122.6A2.bmp,..\Charts\_RTY#_5 240708 05.45.44 122.6A2.bmp,,2024-07-08 01:45:00-04:00,2024-07-08 05:40:00-04:00,2047.1,2072.3,0,,,,,,,,,4,1,,,RTY,A4,,115.4,,,IND,5,2024-07-08 01:48:00-04:00,,,2024-07-08 09:55:00-04:00,7/12/2024 7:19,,2024-07-12 03:19:00-04:00,,2163.1,1,5m,|,1,2024-07-08 03:10:00-04:00,0,0,
2817142,2024-07-08 02:08:00-04:00,@YM#_1,@YM#_1,Minutes,Short,Pending,,61,,2024-07-08 02:08:00-04:00,39691,0,,11.88,,,,,,Zigzag,3 - Minuette,128.08,,,1,8,3,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),58.6,47.5,33.2,16.6,308,2024-07-08 00:36:00-04:00,39727,37,,1,2024-07-08 01:13:00-04:00,39681,,37,,1,0,39712,39712,,67,100,2024-07-08 01:50:00-04:00,39712,,39691,18,C,,1,45.7,67.7,-8,11,,61,332,39686.89,0.35,,39678.32,1.07,,39678.34,1.07,,39658.48,2.74,,39638.64,4.41,,39559.28,11.09,,2024-07-07 19:14:00-04:00,2024-07-07 21:54:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_YM#_1 240708 06.08.07 105.1A2.bmp,..\Charts\_YM#_1 240708 06.08.07 105.1A2.bmp,,2024-07-08 02:08:00-04:00,2024-07-08 03:09:00-04:00,39707,39678,0,,,,,,,,,3,1,,,YM,A2,,-437,,,IND,1,2024-07-08 02:08:00-04:00,,,2024-07-08 07:40:00-04:00,7/12/2024 7:19,,2024-07-12 03:19:00-04:00,,40128,1,1m,|,1,2024-07-08 02:49:00-04:00,0,0,
2818360,2024-07-08 03:00:00-04:00,@YM#_5,@YM#_5,Minutes,Long,Pending,,47,,2024-07-08 03:00:00-04:00,39689,0,,25.41,,,,,,Zigzag,4 - Minute,130.62,,,1,74,13,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),79.7,47.5,39.5,16.6,354,2024-07-07 23:10:00-04:00,39612,18,,3,2024-07-08 00:40:00-04:00,39727,,26,Zigzag,9,0,39678,39678,,43,144,2024-07-08 02:50:00-04:00,39678,,39689,2,C,,1,9.6,22.4,3,15,,47,166,39718.18,1.15,,39758.1,2.72,,39798.04,4.29,,39798.025,4.29,,39837.95,5.86,,39929.37,9.46,,2024-07-04 16:45:00-04:00,2024-07-05 04:30:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_YM#_5 240708 07.00.57 130.6A2.bmp,..\Charts\_YM#_5 240708 07.00.57 130.6A2.bmp,,2024-07-08 03:00:00-04:00,2024-07-08 06:55:00-04:00,39686,40006,0,1,,,,2819883,,,,4,1,,,YM,A4,,297,7/8/2024 8:09,,IND,5,2024-07-08 03:03:00-04:00,,,2024-07-08 16:50:00-04:00,7/11/2024 6:51,,2024-07-11 02:51:00-04:00,,39986,1,5m,|,1,2024-07-08 04:35:00-04:00,1,2812412,0
2818380,2024-07-08 03:04:00-04:00,@YM#_1,@YM#_1,Minutes,Long,Pending,,321,,2024-07-08 03:04:00-04:00,39697,0,,33,,,,,,Zigzag,4 - Minute,122.78,,,1,9,7,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),58.6,47.5,33.2,16.6,111,2024-07-07 22:15:00-04:00,39597,141,,3,2024-07-08 00:36:00-04:00,39727,,133,Zigzag,3,0,39678,39678,,38,94,2024-07-08 02:49:00-04:00,39678,,39697,15,C,,1,14.6,38.8,21,102,,321,1304,39718.18,0.64,,39758.09,1.85,,39798.04,3.06,,39798.005,3.06,,39837.92,4.27,,39929.37,7.04,,2024-07-07 20:20:00-04:00,2024-07-07 21:54:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_YM#_1 240708 07.04.07 122.8A2.bmp,..\Charts\_YM#_1 240708 07.04.07 122.8A2.bmp,,2024-07-08 03:04:00-04:00,2024-07-08 08:25:00-04:00,39611,40006,0,0,7/14/2024 5:21,,,2819883,,,,4,1,,,YM,A2,,431,7/14/2024 5:21,,IND,1,2024-07-08 03:04:00-04:00,,,2024-07-09 00:48:00-04:00,7/12/2024 7:19,,2024-07-12 03:19:00-04:00,,40128,1,1m,|,1,2024-07-08 04:33:00-04:00,1,2812412,0
2818459,2024-07-08 03:08:00-04:00,@NQ#_1,@NQ#_1,Minutes,Long,Pending,,278,,2024-07-08 03:08:00-04:00,20616.5,0,,8.9925,,,,,,Zigzag,4 - Minute,123.11,,,1,8,5,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),58.6,47.5,33.2,16.6,163,2024-07-07 23:11:00-04:00,20589.25,163,,3,2024-07-08 01:54:00-04:00,20620.75,,67,,1,0,20605,20605,,50,41,2024-07-08 03:01:00-04:00,20605,,20616.5,7,C,,1,36.5,73,34,102,,278,657,20617.91,0.16,,20638.59,2.46,,20638.6,2.46,,20648.925,3.61,,20659.26,4.76,,20685.79,7.71,,2024-07-07 20:29:00-04:00,2024-07-07 21:42:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_NQ#_1 240708 07.08.14 123.1A2.bmp,..\Charts\_NQ#_1 240708 07.08.14 123.1A2.bmp,,2024-07-08 03:08:00-04:00,2024-07-08 07:46:00-04:00,20588,20669.25,0,,,,,,,,,4,1,,,NQ,A1,,-199.5,,,IND,1,2024-07-08 03:08:00-04:00,,,2024-07-08 14:05:00-04:00,7/12/2024 7:19,,2024-07-12 03:19:00-04:00,,20417,1,1m,|,1,2024-07-08 05:19:00-04:00,0,0,
2818525,2024-07-08 03:10:00-04:00,@NQ#_5,@NQ#_5,Minutes,Long,Pending,,15,,2024-07-08 03:10:00-04:00,20619.25,0,,63.03,,,,,,Zigzag,5 - Minor,120.3,,,1,10,5,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),79.7,47.5,39.5,16.6,156,2024-07-05 05:50:00-04:00,20428.25,49,,3,2024-07-05 09:55:00-04:00,20638.5,,75,,1,0,20579.25,20579.25,,28,153,2024-07-07 17:10:00-04:00,20579.25,,20619.25,120,C,,1,19,67.5,-107,-72,,15,339,20627.83,0.14,,20711.33,1.46,,20753.13,2.12,,20763.52,2.29,,20815.71,3.12,,20883.2,4.19,,2024-07-04 16:55:00-04:00,2024-07-05 02:50:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_NQ#_5 240708 07.10.25 120.3A2.bmp,..\Charts\_NQ#_5 240708 07.10.25 120.3A2.bmp,,2024-07-08 03:10:00-04:00,2024-07-08 04:25:00-04:00,20613.5,20637.5,0,1,,,,2813319,,,,5,,,1,NQ,A4,,258.25,7/8/2024 7:14,,IND,5,2024-07-08 03:13:00-04:00,,,2024-07-09 07:25:00-04:00,,,2024-07-11 02:51:00-04:00,,20877.5,1,5m,|,0,,1,2794969,1
2819217,2024-07-08 03:27:00-04:00,@NQ#_3,@NQ#_3,Minutes,Long,Pending,,57,,2024-07-08 03:27:00-04:00,20622.25,0,,64.02,,,,,,Zigzag,5 - Minor,109.49,,,1,47,5,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),75.3,44.5,39.3,15.4,2256,2024-07-05 05:48:00-04:00,20428.25,123,,3,2024-07-05 11:57:00-04:00,20639.5,,83,,1,0,20579.25,20579.25,,29,67,2024-07-07 17:06:00-04:00,20579.25,,20622.25,207,C,,1,20.4,71.4,-176,-112,,57,616,20628.65,0.1,,20712.07,1.4,,20753.98,2.06,,20764.21,2.22,,20816.35,3.03,,20888.33,4.16,,2024-06-28 00:18:00-04:00,2024-06-30 23:33:00-04:00,2669,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_NQ#_3 240708 07.27.14 109.5A2.bmp,..\Charts\_NQ#_3 240708 07.27.14 109.5A2.bmp,,2024-07-08 03:27:00-04:00,2024-07-08 06:18:00-04:00,20596.75,20653.5,0,1,,,,2813319,,,,5,,,1,NQ,A3,,255.25,7/8/2024 7:28,,IND,3,2024-07-08 03:27:00-04:00,,,2024-07-09 10:15:00-04:00,,,2024-07-11 02:51:00-04:00,,20877.5,1,3m,|,0,,1,2794969,1
2819800,2024-07-08 04:00:00-04:00,@NQ#_5,@NQ#_5,Minutes,Long,Pending,,28,,2024-07-08 04:00:00-04:00,20628.5,0,,66.0825,,,,,,Zigzag,5 - Minor,124.87,,,1,10,5,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),79.7,47.5,39.5,16.6,146,2024-07-05 05:50:00-04:00,20428.25,73,,3,2024-07-05 11:55:00-04:00,20639.5,,51,,1,0,20579.25,20579.25,,29,70,2024-07-07 17:10:00-04:00,20579.25,,20628.5,130,C,,1,23.3,81.7,-111,-73,,28,375,20628.65,0,,20712.17,1.27,,20753.98,1.9,,20764.375,2.06,,20816.58,2.85,,20888.33,3.93,,2024-07-04 17:45:00-04:00,2024-07-05 02:50:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_NQ#_5 240708 08.00.30 124.9A2.bmp,..\Charts\_NQ#_5 240708 08.00.30 124.9A2.bmp,,2024-07-08 04:00:00-04:00,2024-07-08 06:20:00-04:00,20596.75,20653.5,0,1,,,,2813319,,,,5,,,1,NQ,A4,,249,7/8/2024 8:05,,IND,5,2024-07-08 04:03:00-04:00,,,2024-07-09 11:15:00-04:00,,,2024-07-11 02:51:00-04:00,,20877.5,1,5m,|,0,,1,2794969,1
2819883,2024-07-08 04:05:00-04:00,@YM#_5,@YM#_5,Minutes,Long,Pending,,14,,2024-07-08 04:05:00-04:00,39728,0,,16.5,,,,,,Impulse,3 - Minuette,104.4,,,1,86,5,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),0,0,0,0,385,2024-07-08 02:50:00-04:00,39678,8,,1,2024-07-08 03:30:00-04:00,39722,,4,Flat,3,1,39712,39711,,23,50,2024-07-08 03:50:00-04:00,39712,,39728,3,3,,1,36.4,160,-1,3,,14,37,39732.24,0.26,,39745.19,1.04,,39772.05,2.67,,39760.66,1.98,,39776.13,2.92,,39810.4,4.99,,2024-07-04 17:50:00-04:00,2024-07-05 04:30:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_YM#_5 240708 08.05.52 128.4A2.bmp,..\Charts\_YM#_5 240708 08.05.52 128.4A2.bmp,,2024-07-08 04:05:00-04:00,2024-07-08 05:15:00-04:00,39722,39804,0,0,7/8/2024 8:33,,,,2818360,,1,3,1,,,YM,A4,39745.19,17.19,7/8/2024 8:09,Chained_1,IND,5,2024-07-08 04:08:00-04:00,85.95,1,2024-07-08 07:10:00-04:00,7/12/2024 6:28,,2024-07-12 02:28:00-04:00,,,1,5m,|,1,2024-07-08 04:30:00-04:00,1,2817142,0
2821972,2024-07-08 05:26:00-04:00,@NQ#_1,@NQ#_1,Minutes,Long,Pending,,26,,2024-07-08 05:26:00-04:00,20638,0,,4.125,,,,,,Zigzag,2 - Subminuette,110.14,,,1,69,5,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),58.6,47.5,33.2,16.6,377,2024-07-08 05:03:00-04:00,20625.5,16,,3,2024-07-08 05:19:00-04:00,20641.75,,6,,1,0,20635.5,20635.5,,38,38,2024-07-08 05:25:00-04:00,20635.5,,20638,1,C,,1,15.4,40,4,10,,26,58,20640.62,0.64,,20643.5,1.33,,20661.29,5.65,,20650.62,3.06,,20657.74,4.79,,20667.56,7.17,,2024-07-07 22:47:00-04:00,2024-07-07 22:50:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_NQ#_1 240708 09.26.14 110.1A2.bmp,..\Charts\_NQ#_1 240708 09.26.14 110.1A2.bmp,,2024-07-08 05:26:00-04:00,2024-07-08 05:52:00-04:00,20600.5,20653.5,0,,,,,,,,,2,1,,,NQ,A1,,-221,,,IND,1,2024-07-08 05:26:00-04:00,,,2024-07-08 06:24:00-04:00,7/12/2024 7:19,,2024-07-12 03:19:00-04:00,,20417,1,1m,|,1,2024-07-08 05:33:00-04:00,0,0,
2821973,2024-07-08 05:27:00-04:00,@YM#_1,@YM#_1,Minutes,Long,Pending,,69,,2024-07-08 05:27:00-04:00,39776,0,,18.81,,,,,,Zigzag,3 - Minuette,109.11,,,1,64,15,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),57.5,44.5,37.1,15.4,315,2024-07-08 04:02:00-04:00,39719,68,Impulse,13,2024-07-08 05:10:00-04:00,39804,,12,,1,0,39769,39769,,41,18,2024-07-08 05:22:00-04:00,39769,,39776,5,C,,1,8.2,20,13,29,,69,114,39797.7,1.15,,39837.64,3.28,,39837.65,3.28,,39857.615,4.34,,39877.59,5.4,,39948.55,9.17,,2024-07-07 22:48:00-04:00,2024-07-07 22:49:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_YM#_1 240708 09.27.07 109.1A2.bmp,..\Charts\_YM#_1 240708 09.27.07 109.1A2.bmp,,2024-07-08 05:27:00-04:00,2024-07-08 06:36:00-04:00,39761,40006,0,,,,,,,,,3,1,,,YM,A2,,352,,,IND,1,2024-07-08 05:27:00-04:00,,,2024-07-08 07:21:00-04:00,7/12/2024 7:19,,2024-07-12 03:19:00-04:00,,40128,1,1m,|,1,2024-07-08 05:31:00-04:00,0,0,
2822362,2024-07-08 05:50:00-04:00,@NQ#_1,@NQ#_1,Minutes,Short,Pending,,8,,2024-07-08 05:50:00-04:00,20622.5,0,,7.1775,,,,,,Zigzag,2 - Subminuette,125.94,,,1,11,5,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),58.6,47.5,33.2,16.6,384,2024-07-08 05:34:00-04:00,20644.25,3,,1,2024-07-08 05:37:00-04:00,20600.5,,11,Zigzag,3,0,20628.75,20628.75,,65,367,2024-07-08 05:48:00-04:00,20628.75,,20622.5,2,C,,1,14.3,22.1,0,2,,8,26,20605.86,2.32,,20587.12,4.93,,20587.14,4.93,,20576.82,6.36,,20566.52,7.8,,20484.11,19.28,,2024-07-07 23:11:00-04:00,2024-07-07 23:11:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_NQ#_1 240708 09.50.13 125.9A2.bmp,..\Charts\_NQ#_1 240708 09.50.13 125.9A2.bmp,,2024-07-08 05:50:00-04:00,2024-07-08 05:58:00-04:00,20653.5,20615.25,0,0,7/12/2024 7:23,,,,,,,2,,1,,NQ,A1,20644.25,-21.75,7/12/2024 7:22,ReversalChained1,IND,1,2024-07-08 05:50:00-04:00,-435,1,2024-07-08 06:16:00-04:00,,7/12/2024 7:49,2024-07-12 03:49:00-04:00,2818459,,1,1m,|,0,,1,2821972,0
2823337,2024-07-08 06:32:00-04:00,@NQ#_1,@NQ#_1,Minutes,Short,Pending,,18,,2024-07-08 06:32:00-04:00,20626.5,0,,5.1975,,,,,,Zigzag,2 - Subminuette,120.29,,,1,34,11,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),58.6,47.5,33.2,16.6,381,2024-07-08 06:13:00-04:00,20642.25,8,,3,2024-07-08 06:21:00-04:00,20599.5,,10,Double Zigzag,7,0,20633.25,20633.25,,79,125,2024-07-08 06:31:00-04:00,20633.25,,20626.5,1,C,,1,15.8,20,2,6,,18,74,20605.91,3.96,,20594.33,6.19,,20573.74,10.15,,20573.725,10.15,,20553.12,14.12,,20491.32,26.01,,2024-07-07 23:53:00-04:00,2024-07-08 05:31:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_NQ#_1 240708 10.32.14 120.3A2.bmp,..\Charts\_NQ#_1 240708 10.32.14 120.3A2.bmp,,2024-07-08 06:32:00-04:00,2024-07-08 06:50:00-04:00,20631.5,20588,0,0,7/12/2024 7:23,,,2823512,,,1,2,1,,,NQ,A1,20594.33,32.17,7/12/2024 7:22,ReversalChained1,IND,1,2024-07-08 06:32:00-04:00,643.4,1,2024-07-08 07:46:00-04:00,7/12/2024 7:49,,2024-07-12 03:49:00-04:00,2818459,,1,1m,|,1,2024-07-08 06:37:00-04:00,0,0,
2823870,2024-07-08 07:08:00-04:00,@RTY#_1,@RTY#_1,Minutes,Short,Pending,,31,,2024-07-08 07:08:00-04:00,2065.8,0,,2.145,,,,,,Zigzag,3 - Minuette,108.58,,,1,9,7,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),57.5,44.5,37.1,15.4,309,2024-07-08 05:37:00-04:00,2072.3,9,,1,2024-07-08 05:46:00-04:00,2062.2,,69,Flat,5,1,2070.7,2071,,84,767,2024-07-08 06:55:00-04:00,2070.7,,2065.8,13,C,,1,48.5,57.6,-3,5,,31,72,2063.8,0.93,,2059.3,3.03,,2057.7,3.78,,2056.25,4.45,,2053.2,5.87,,2037.1,13.38,,2024-07-08 00:29:00-04:00,2024-07-08 00:44:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_RTY#_1 240708 11.08.19 108.6A2.bmp,..\Charts\_RTY#_1 240708 11.08.19 108.6A2.bmp,,2024-07-08 07:08:00-04:00,2024-07-08 07:39:00-04:00,2068.4,2056.5,0,0,7/8/2024 14:50,,,2829895,,,,3,1,,,RTY,A2,,-0.3,7/8/2024 14:50,,IND,1,2024-07-08 07:08:00-04:00,,,2024-07-08 08:20:00-04:00,7/11/2024 6:51,,2024-07-11 02:51:00-04:00,,2066.1,1,1m,|,1,2024-07-08 07:36:00-04:00,1,2816902,-1
