,respondentname,hmda_id,advertiser_name,advertiser_id,match_index,score
15959,RIVER FUNDING CORPORATION,7-20-2108317,Reading Cooperative Bank,954.0,284.0,57.140452383971365
15960,VINTAGE MORTGAGE GROUP,7-20-2194160,1ST RATE MORTGAGE CORP,4.0,6561.0,71.47620520933634
15961,INFINITY FUNDING PLC,7-20-2230989,PRIORITY FUNDING INC,888.0,9833.0,66.1848159016616
15962,STONEGATE MORTGAGE CORPORATION,7-20-2263173,Stonegate Mortgage Corp,1067.0,9853.0,75.7466395154165
15963,MANHATTAN FINANCIAL GROUP  INC,7-20-2389773,Merit Financial,760.0,2743.0,63.08543495434486
15964,OXFORD LENDING GROUP  LLC,7-20-2523077,LENDING GROUP LLC,672.0,5510.0,55.97642792186793
15965,AVELO MORTGAGE DBA SENDERA,7-20-2657082,MORTGAGE USA,729.0,763.0,52.94628254249633
15966,PREMIER MORTGAGE RESOURCES  LL,7-20-2718340,MORTGAGE RESOURCES INC,726.0,10586.0,71.06847856364385
15967,YOUR MORTGAGE SOURCE,7-20-3135690,MORTGAGE RESOURCES INC,726.0,10586.0,71.47850118145008
15968,ATLANTIC HOME LENDING  INC.,7-20-3326484,Atlantic Home Loans,108.0,6523.0,80.14592039971097
15969,BEACH COMMUNITY MORTGAGE,7-20-3450673,Beach Community Bank,165.0,2193.0,75.5236189319215
15970,BUDGET MORTGAGE CAPITAL  INC.,7-20-3938920,Allied Mortgage Capital Corp,64.0,873.0,74.98802667210181
15971,HIGHTECHLENDING INC,7-20-5238443,HighTechLending Inc,586.0,11341.0,100.0
15972,NETMORE AMERICA  INC,7-20-5273833,MORTGAGE AMERICA INC,718.0,1834.0,66.1781973431434
15973,AUSTIN PERRY FINANCIAL CORPORA,7-20-5503385,Merit Financial,760.0,2743.0,50.53756987884736
15974,GENEQUITY MORTGAGE,7-20-5741925,HOME EQUITY MORTGAGE CO,550.0,6559.0,76.90581933327927
15975,SECURITY ONE LENDING,7-20-8009003,1ST SECURITY CREDIT UNION,5.0,703.0,64.45635644805418
15976,VENTA FINANCIAL GROUP,7-20-8083209,GTE Financial,506.0,424.0,75.84809626278897
15977,CAPSTONE DIRECT,7-20-8207683,,,,
15978,CAPFUND LENDING LLC,7-20-8499323,Capital Funding Group,231.0,913.0,65.08801672282073
15979,HALLMARK HOME MORTGAGE LLC,7-20-8549934,Eagle Home Mortgage,364.0,798.0,72.770103596977
15980,DBA HOMEPOINT LENDING,7-20-8717323,AMERICAN LENDING GROUP INC,33.0,5509.0,58.864616531356454
15981,CUSO MORTGAGE  INC,7-2137100009,First CA Mortgage Co,430.0,3698.0,76.38297295013552
15982,OCEANSIDE MORTGAGE COMPANY,7-22-3470404,1ST RATE MORTGAGE CORP,4.0,6561.0,60.750698952397805
15983,VINSON MORTGAGE SERVICES,7-22-3932984,Vinson Mortgage Group,1179.0,8280.0,100.0
15984,MASON MCDUFFIE MORTGAGE CORPOR,7-2323700008,,,,
15985,AXIA FINANCIAL  LLC,7-26-0455770,Axia Financial Llc,110.0,14483.0,100.0
15986,RPM MORTGAGE INC,7-26-0508430,RPM Mortgage Inc,950.0,8287.0,100.0
15987,NEW AMERICAN MORTGAGE  LLC,7-26-0595342,New American Mortgage,821.0,8288.0,100.0
15988,SECURE LENDING SOLUTIONS  INC.,7-26-0758174,SUPREME LENDING,1004.0,11407.0,55.057317116426944
15989,ACOPIA CAPITAL GROUP,7-26-0777326,American Capital Corp,75.0,3865.0,70.16092409300879
15990,ELITE MORTGAGE SERVICES,7-26-0836576,1ST HERITAGE MORTGAGE,2.0,5589.0,79.14095112193209
15991,GOLDEN EQUITY MORTGAGE COPR,7-26-1104492,Golden Empire Mortgage Corp,520.0,837.0,75.1519215209806
15992,CATALYST LENDING  INC.,7-26-1234082,AEGIS LENDING CORP,21.0,809.0,60.133551153805556
15993,STONEWATER MORTGAGE CORPORATIO,7-26-1839562,Stonegate Mortgage Corp,1067.0,9853.0,70.09155635160505
15994,BLUE SAPHIRE INVESTMENTS (CA),7-26-2119507,Home Loan Investment Bank,593.0,7922.0,54.99729453755132
15995,EQUIPOINT FINANCIAL NETWORK,7-33-0442970,AMERICAN FINANCIAL NETWORK,29.0,2745.0,72.28597980337524
15996,WESTCAL MORTGAGE CORPORATION,7-33-0577115,First CA Mortgage Co,430.0,3698.0,53.25836928748981
15997,AFFILIATED FUNDING DBA INHOUSE,7-33-0824348,,,,
15998,ADVANCE CAPITAL SYSTEMS  INC,7-33-0954631,Advanced Financial Services,51.0,767.0,53.39982773163911
15999,HELP U FINANCE,7-33-0962918,HCL FINANCE,547.0,860.0,73.01944383742033
16000,NOVELLE FINANCIAL SERVICES  IN,7-33-0975228,GTE Financial,506.0,424.0,59.33569688571411
16001,BANKERS MORTGAGE CENTER  INC,7-34-2027742,MetAmerica Mortgage Bankers Inc,762.0,5588.0,69.05897566554557
16002,GVC MORTGAGE,7-35-1985128,BNC Mortgage Inc,123.0,910.0,79.13037792315662
16003,MORGAN STANLEY CREDIT CORP,7-36-2677063,Morgan Stanley,787.0,806.0,78.8548049158081
16004,INTERBANK MORTGAGE COMPANY,7-36-4485107,INTERTRUST MORTGAGE LLC,618.0,1726.0,72.74000215128244
16005,TIPPECANOE MORTGAGE,7-37-1420522,OPEN MORTGAGE LLC,855.0,7564.0,70.00245982739536
16006,NEW PENN FINANCIAL  LLC,7-37-1542226,New Day Financial Llc,823.0,11348.0,75.43105486327235
16007,MIDTOWN FINANCIAL SERVICES  LL,7-38-3417864,UNION FINANCIAL SERVICES,1127.0,6461.0,64.93027323330598
16008,UNITED FCS,7-41-0696318,United Bank & Trust,1145.0,195.0,65.98631503712826
16009,MARKETPLACEHOME MORTGAGE  LLC,7-41-1842999,MARKET STREET MORTGAGE CORP,711.0,256.0,68.28106251798505
16010,AGSTAR FINANCIAL SERVICES,7-41-1956286,AgStar Financial Services ACA,56.0,4618.0,88.60682522447306
16011,V.I.P. MORTGAGE  INC,7-42-1720343,First OH Mortgage Corp,454.0,865.0,71.97852105180372
16012,WEST PENN FINANCIAL,7-4264709990,PNC Financial Services Group Inc,884.0,6.0,68.05329905297812
16013,DAS ACQUISITION,7-43-1918759,,,,
16014,MONARCH MORTGAGE INC,7-43-1946037,BNC Mortgage Inc,123.0,910.0,71.90539524585883
16015,ON Q FINANCIAL,7-51-0517525,On Q Financial,868.0,11384.0,100.0
16016,AMERICAN INTERNET MORTGAGE  IN,7-52-2091594,American Internet Mortgage Inc,81.0,1751.0,94.79459071340406
16017,WALKER JACKSON MORTGAGE CORP,7-54-1242685,ACTION MORTGAGE,19.0,395.0,59.54481963234911
16018,MEFC,7-54-1527584,,,,
16019,BARRONS MORTGAGE GROUP LTD DBA,7-56-2103469,HARRY MORTGAGE CO,545.0,810.0,63.74104431244319
16020,MORTGAGESOUTH FS,7-57-1076656,Mortgage Group Inc,788.0,823.0,62.56363148925884
16021,RESOURCE FINANCIAL SERVICES,7-57-1102490,GTE Financial,506.0,424.0,63.46501480487466
16022,SILVERTON MORTGAGE SPECIALISTS,7-58-2419109,AMERICAN MORTGAGE SPECIALISTS,35.0,6647.0,72.78950646323685
16023,SOUTHERN HIGHLANDS MORTGAGE LL,7-58-2551505,SOUTHLAND MORTGAGE LLC,994.0,782.0,65.72908710799572
16024,MCCAUGHAN MORTGAGE COMPANY  IN,7-59-0701313,McCue Mortgage Co,744.0,768.0,65.3321075350817
16025,PEOPLES HOME EQUITY DBA U.C.L,7-62-1859487,Peoples Home Equity Inc,913.0,11394.0,82.52183262743964
16026,QLENDING INC.,7-65-0723256,LENDING GROUP LLC,672.0,5510.0,88.67858563479159
16027,COOP A/C ASOC DE MAESTROS PR,7-66-0202393,,,,
16028,COOPERATTIVA A/C CARIBE COOP.,7-66-0215720,,,,
16029,COOPEATIVA AHORRO Y CREDITO AG,7-66-0222560,,,,
16030,COOPERATIVA A/C SAN JOSE,7-66-0231533,,,,
16031,QUEBRADA COOP,7-66-0236963,,,,
16032,CAGUAS COOP,7-66-0254756,,,,
16033,COOPERATIVA DE A/C SAULO D RDZ,7-66-0258807,,,,
16034,COOPERATIVA DE A/C BUENACOOP,7-66-0262500,,,,
16035,COOP A/C LA SAGRADA FAMILIA,7-66-0269897,,,,
16036,COOPERATIVA DE A/C,7-66-0271958,Reading Cooperative Bank,954.0,284.0,54.03891599721917
16037,COOPERATIVA ORIENTAL,7-66-0287790,Reading Cooperative Bank,954.0,284.0,54.35009986058975
16038,COOP DE A/C HERMANOS UNIDOS,7-66-0344924,,,,
16039,BIO PHARMA COOP,7-66-0347008,,,,
16040,TOP MORTGAGE BANKERS CORP,7-66-0654837,SCME MORTGAGE BANKERS INC,985.0,825.0,78.2085625513338
16041,HR MORTGAGE CORPORATION,7-66-0696278,First CA Mortgage Co,430.0,3698.0,55.335050218928586
16042,CRESTLINE FUNDING CORP.,7-7092200000,Caliber Funding Llc,217.0,9848.0,67.5874945641254
16043,EVERGREEN HOME LOANS,7-7110800000,Embrace Home Loans,374.0,8258.0,67.17099650596093
16044,FIRST GUARANTY FINANCIAL CORPO,7-7223000004,FIRST GUARANTY FINANCIAL CORP,397.0,851.0,84.46407356155726
16045,SUPERIOR MORTGAGE CORPORATION,7-7299000001,1ST PRIORITY MORTGAGE,3.0,907.0,56.972797127160035
16046,CORNERSTONE HOME LOANS  LLC,7-73-0456505,Cornerstone Home Lending Inc,307.0,8333.0,83.9700548222599
16047,SAIL MORTGAGE CORP,7-7372500007,1ST RATE MORTGAGE CORP,4.0,6561.0,72.76807547827794
16048,HOMEPROMISE CORPORATION,7-74-3061159,,,,
16049,ALLSTATE FINANCIAL SERVICES IN,7-7409900001,Ally Financial Inc,66.0,766.0,70.39333493292413
16050,WILLLOW BEND MORTGAGE,7-75-2511480,ALL FUND MORTGAGE,23.0,789.0,59.763659922001885
16051,EARTH MORTGAGE,7-75-2894616,1ST RATE MORTGAGE CORP,4.0,6561.0,73.89244064035341
16052,PACIFIC UNION FINANCIAL  LLC,7-75-3170028,Pacific Union Financial Llc,895.0,8327.0,100.0
16053,PRINCETON MORTGAGE CORP,7-7511100005,FIRST OPTION MORTGAGE CORP,401.0,5602.0,72.42856355806077
16054,LOAN LINK FINFANCIAL SERVICES,7-7551100008,FRANKLIN FIRST FINANCIAL,406.0,6482.0,74.7509909060898
16055,F-M MORTGAGE CORPORATION,7-7559200004,First CA Mortgage Co,430.0,3698.0,56.441328916270884
16056,FAIRWAY INDEPENDENT MORT. CORP,7-76-0503625,Fairway Independent Mortgage Corp,409.0,6617.0,91.52243766858223
16057,PROFOLIO HOME MORTGAGE CORP.,7-76-0589582,Ruoff Home Mortgage,982.0,14491.0,75.43266135744409
16058,ATLANTIC PACIFIC MORTGAGE CORP,7-7679300000,Atlantic Bay Mortgage Group Llc,106.0,9085.0,75.89019577730384
16059,PLAZA LOANS SERVICES,7-77-0563974,,,,
16060,SIMONICH CORPORATION,7-7858400006,,,,
16061,KEY FINANCIAL GROUP  INC. DBA,7-7915500009,Keystone Financial Inc,659.0,2683.0,63.72517490164409
16062,MORTGAGE MANAGEMENT CONSULTANT,7-81-0615913,MORTGAGE CONSULTANTS INC,720.0,5639.0,73.83578430788708
16063,NOVA FINANCIAL & INVESTMENT,7-86-0415227,Franklin Financial Investor,482.0,2658.0,67.16623659081196
16064,L & G MORTGAGEBANC  INC.,7-86-0535483,CMG MORTGAGE INC,199.0,912.0,66.4634829661276
16065,CITYWIDE HOME LOANS,7-87-0623581,Caliber Home Loans Inc,218.0,4556.0,67.52632928220076
16066,LEGACY GROUP LENDING,7-91-1835794,AEGIS LENDING CORP,21.0,809.0,70.46223587842046
16067,CU HOME MORTGAGE SOLUTIONS LLC,7-91-2081649,MORTGAGE SOLUTIONS,727.0,9758.0,74.80644063021303
16068,HORIZON NORTHWEST HOME MORTGAG,7-91-2191441,NORTHWEST MORTGAGE INC,806.0,5677.0,65.95371633185371
16069,W.J. BRADLEY MORTGAGE CAPITAL,7-93-1190071,WJ Bradley Mortgage Capital Corp,1189.0,8348.0,100.0
16070,HOMEPLUS FINANCE CORPORATION,7-95-4390985,,,,
16071,COMMUNITY MORTGAGE FUNDING LLC,7-95-4769926,COMMUNITY LENDING SERVICES,205.0,821.0,69.31004246004979
16072,NATIONAL BANK OF MIDDLEBURY,1-0000001195,,,,
16073,FIRST NATIONAL BANK OF SANTA F,1-0000001750,,,,
16074,FIRST NATIONAL BANK OF BELLEVU,1-0000002302,,,,
16075,CITIZEENS FIRST NATIONAL BANK,1-0000002413,Citizens First National Bank,267.0,22.0,92.90301650487699
16076,THE FIRST NATIONAL BANK OF BAL,1-0000003533,Bay Bank,161.0,327.0,57.51100703825453
16077,FIRST NATIONAL.BANK & TRUST CO,1-0000003543,,,,
16078,FIRST NATIONAL BANK MCGREGOR,1-0000004076,,,,
16079,FIRST NATIONAL BANK OF HUNTSVI,1-0000004208,,,,
16080,FIRST NATIONAL BANK OF BEEVILL,1-0000004238,,,,
16081,THE COMANCHE NATIONAL BANK,1-0000004246,Bank Of Commerce,143.0,94.0,54.47004377935757
16082,FNB OF CHILLICOTHE,1-0000005584,,,,
16083,THE FIRST NATIONAL BANK OF LAS,1-0000006030,,,,
16084,RIVERVIEW NATIONAL BANK,1-0000007353,Riverside Bank,972.0,287.0,73.42727073449848
16085,1ST NAT'L BANK OF THE ROCKIES,1-0000007435,,,,
16086,EATON NATIONAL BANK & TRUST CO,1-0000007557,First State Bank & Trust,466.0,180.0,68.60510986327996
16087,FIRST NATIONAL BANK IN PAWHUKS,1-0000008313,,,,
16088,POWELL VALLEY NATIONAL BANK,1-0000009924,Allegheny Valley Bancorp Inc,60.0,164.0,56.16348773595918
16089,TEXANA BANK  NA,1-0000010476,,,,
16090,FIRST NB OF GRANT PARK,1-0000011952,,,,
16091,COMMUNITYBANKOFTX NA.,1-0000012898,First National Community Bancorp,452.0,41.0,68.12870664321592
16092,MINNSTAR BANK N.A.,1-0000013972,,,,
16093,COMMERCIAL BANK OF TEXAS  N.A.,1-0000014371,Commercial Bank,289.0,102.0,71.84723503435336
16094,JGB BANK  N.A.,1-0000014804,,,,
16095,FIRST NATIONAL BANK OF NOCAL,1-0000015089,,,,
16096,VERUS BANK - DERBY,1-0000016286,,,,
16097,CONTINENTAL BANK OF MIAMI,1-0000016325,FIRST CONTINENTAL MORTGAGE LTD,395.0,1712.0,72.70445221375714
16098,FIDLEITY NATIONAL BANK,1-0000016516,First Fidelity Bank,443.0,64.0,86.46174751607573
16099,FIRST NATIONAL BANK NWFL,1-0000018214,,,,
16100,SAGE CAPITAL BANK N.A.,1-0000018303,HMS Capital,549.0,3765.0,67.82539007023205
16101,AMERICAN NATIONAL BANK FC,1-0000022553,First American Bank Corp,426.0,215.0,75.05621157711096
16102,FIRST NAT'L BANK OF S DAKOTA,1-0000022764,,,,
16103,TOMATO BANK  N.A.,1-0000023999,,,,
16104,AMG NATIONAL TRUST BANK,1-0000024182,American Trust Bank,83.0,5052.0,60.70242691246839
16105,FIRST NB OF MUSKOGEE,1-0000024202,,,,
16106,CENTRAL JESEY BANK NA,1-0000024240,Central National Bank,244.0,13.0,63.11188807830405
16107,NOLBEBANK & TRUST,1-0000024606,,,,
16108,NORTHERN CALIFORNIA NATIONAL B,1-0000024626,First Northern Credit Union,453.0,5399.0,62.226614785095045
16109,EMBASSY NATIONAL BANK,1-0000024679,,,,
16110,CALUSA NATIONAL BANK,1-0000024732,,,,
16111,FIRST NATIONAL BANK OF THE GC,1-0000024739,,,,
16112,OPPORTUNITY BANK  N. A.,1-0000024753,,,,
16113,BLACK HILLS COMMUNITY BANK NA,1-0000024798,Beach Community Bank,165.0,2193.0,65.62443646341931
16114,HERALD NATIONAL BANK,1-0000024857,First Federal Bank,439.0,378.0,51.505846192338325
16115,REAL LIVING MORTGAGE  LLC A,1-04-3588591,Kings Mortgage Services Inc,661.0,8261.0,56.11485845182417
16116,CAROLINA MORTGAGE/CDJ  LLC,1-20-0011823,MARINA MORTGAGE CO,710.0,840.0,74.92781431810505
16117,CONWAY HOME MORTGAGE  LLC,1-20-0315363,FAMILY HOME MORTGAGE,388.0,858.0,74.08016612794287
16118,GREENPATH FUNDING  LLC,1-20-0479324,Delta Funding Corp,334.0,830.0,53.30018120479066
16119,TOWN & COUNTRY NORTGAGE GROUP,1-20-0617912,Town & Country Bank,1107.0,243.0,72.90242049426074
16120,NUCOMPASS MORTGAGE SERVICES LL,1-20-0790865,IMPAC MORTGAGE HOLDINGS INC,616.0,861.0,54.48404567039034
16121,PRIME SELECT MORTGAGE  LLC,1-20-3539651,Prospect Mortgage,931.0,8265.0,72.68198974535873
16122,RESIDENTIAL MORTGAGE DIVISION,1-20-5832291,AMERICAN RESIDENTIAL MORTGAGE INC,37.0,3637.0,64.97212287373382
16123,COLORADO CAPITAL MTGE CO  LLC,1-26-0423947,FIRST CAPITAL MORTGAGE,391.0,3622.0,58.31447306948162
16124,DE CAPITAL MORTGAGE  LLC,1-26-1319234,FIRST CAPITAL MORTGAGE,391.0,3622.0,86.0871940247854
16125,HIGHLAND LOANSOURCE,1-26-1548895,First Bank Of Highland Park,429.0,221.0,64.96286016032782
16126,JLH MORTGAGE,1-26-1549274,First OH Mortgage Corp,454.0,865.0,76.15935025439019
16127,WESTERN MUTUAL HOME LOANS,1-26-1550068,Nova Home Loans,849.0,5681.0,53.9905882276949
16128,MCMILLIN HOME MORTGAGE  LLC,1-26-2931538,FAMILY HOME MORTGAGE,388.0,858.0,70.29667525043996
16129,HEARTLAND SECURITY LENDING LLC,1-26-3088341,Heartland Bank & Trust Co,580.0,7793.0,58.8547605480478
16130,SELECT HOME MORTGAGE  LLC,1-26-3401287,NEXT HOME MORTGAGE,803.0,4619.0,79.55432230038703
16131,MOUNTAIN SUMMIT MORTGAGE  LLC,1-26-3886705,SUMMIT MORTGAGE CORP,1001.0,880.0,71.52449443879364
16132,PHX MORTGAGE ADVISORS  LLC,1-26-4276702,AAG American Advisors Group,12.0,14466.0,55.084910671148734
16133,REAL LIVING MORTGAGE  LLC B,1-26-4276901,Kings Mortgage Services Inc,661.0,8261.0,55.31474901849288
16134,PROFESSIONAL MORTGAGE ASSOC LL,1-26-4531878,SUBURBAN MORTGAGE ASSOC INC,1000.0,854.0,57.601292171838914
16135,BIRCHFIELD HOME MORTGAGE,1-27-0347793,Eagle Home Mortgage,364.0,798.0,66.51924854001197
16136,TPG FUNDING  LLC,1-27-0629132,FIRST NATIONAL FUNDING CORP,399.0,884.0,67.79019137187962
16137,AMERICANMTGNETWORK DBA VERTICE,1-33-0970030,AMERICAN FINANCIAL NETWORK,29.0,2745.0,53.85012058384891
16138,CAPWEST MORTGAGE CORPORATION,1-74-2815577,EAST/WEST MORTGAGE CO,355.0,1149.0,58.236365201251374
16139,FIRST FARMERS BANK & TRUST (AM,2-0000139843,American Trust Bank,83.0,5052.0,56.55179699030971
16140,CHELSEA BANK,2-0000170976,Chesapeake Bank,258.0,92.0,63.675123542888834
16141,THE COMMERCIAL & SAVINGS BANK,2-0000189129,,,,
16142,FIRST STATE BANK OF RED BUD,2-0000356949,STATE CENTER CREDIT UNION,996.0,3463.0,54.7465485390391
16143,TOWN & COUNTRY BANK BUFFALO,2-0000464536,Town & Country Bank,1107.0,243.0,72.29645229539217
16144,THE NORTH SIDE BANK &TRUST CO.,2-0000615217,Northern Trust Corp,838.0,91.0,75.56625208148488
16145,COMMUNITY  BANK OF TRI-COUNTY,2-0000697978,,,,
16146,MIDWEST BANK OF WESTERN ILLINO,2-0000709143,Western Alliance Bancorp,1208.0,4100.0,57.88438200221794
16147,SHANGHAI CMRL BANK SF BRANCH,2-0000748665,,,,
16148,PEOPLES BANK OF ALTENBURG,2-0000941541,Peoples Bank & Trust Co,908.0,121.0,62.15443114066528
16149,CHONG HING BANK SF BRANCH,2-0001017265,ASSOCIATES HOUSING FINANCE,43.0,141.0,50.77990864882174
16150,TOWN &  COUNTRY BANC MORTGAGE,2-0001093317,Town & Country Bank,1107.0,243.0,62.68992674954129
16151,PRIMESOUTH MORTGAGE,2-0001841321,First OH Mortgage Corp,454.0,865.0,65.77281044371954
16152,CFG COMMUNITY BANK,2-0002471239,First National Community Bancorp,452.0,41.0,74.76976563888896
16153,RELIABLE FINANCIAL SERVICES,2-0002522533,IAB Financial Bank,614.0,205.0,74.54064398210228
16154,FIRST COMMUNITY BANK OF E ARK,2-0002716828,Community Bank & Trust,292.0,145.0,70.25954622944
16155,SOUTHERN BANKOF COMMERCE,2-0002837059,Southern Heritage Bank,1044.0,2116.0,52.78154809805792
16156,XENITH BANK,2-0003153288,,,,
16157,COMMUNITY BANK  AUSTIN,2-0003259171,Community Bank & Trust,292.0,145.0,73.9265237209923
16158,PRIVATEBANK MORTGAGE CO.  LLC,2-0003278154,1ST RATE MORTGAGE CORP,4.0,6561.0,70.95159633490348
16159,CORRIDOR STATE BANK,2-0003394670,,,,
16160,COMMUNITY BANK OF PLEASANT HIL,2-0003448425,COMMUNITY LENDING SERVICES,205.0,821.0,64.79062476248983
16161,BENEFICIAL FINANCIAL I  INC.,2-0003486436,IAB Financial Bank,614.0,205.0,64.1053056404762
16162,COMMENCEMENT BANK,2-0003537897,Bank Of Commerce,143.0,94.0,68.79123552768971
16163,LONE STAR STATE BANK,2-0003607062,Layton State Bank,690.0,166.0,62.98143974544988
16164,PALM BEACH COMMUNITY BANK,2-0003690662,Beach Community Bank,165.0,2193.0,79.38253009566907
16165,CAPSTAR BANK,2-0003715444,Capital Bank,226.0,248.0,65.10998589985681
16166,FINWORTH MORTGAGE LLC  AN INSB,2-0003807826,,,,
16167,ROBERTSON BANKING COMPANY,3-0000000039,,,,
16168,PEOPLES ST BK OF WYALUSING,3-0000000444,Peoples Bank & Trust Co,908.0,121.0,60.05907123578085
16169,FIDELITY STATE BANK,3-0000001150,First Fidelity Bank,443.0,64.0,69.68474578999836
16170,PLAINS COMMERCE BANK,3-0000001678,Plains Commerce Bank,922.0,10851.0,100.0
16171,ST. CLAIR STATE BANK,3-0000001903,Skagit State Bank,1029.0,232.0,63.18662823786219
16172,HORIZON BANK SSB,3-0000003256,First Horizon National Corp,445.0,8.0,70.150919064909
16173,AIMBANK,3-0000003304,UniBank,1138.0,394.0,58.08228433387331
16174,FIRST BANK AND TRUST OF MEMPHI,3-0000003335,,,,
16175,EDGAR COUNTY BANK AND TRUST CO,3-0000003722,Standard Bank & Trust Co,1058.0,208.0,55.47718771656509
16176,FIRST STATE BANK JONES OK,3-0000004126,,,,
16177,COMMUNITY TRUST BANK OF TEXAS,3-0000005504,Community Bank & Trust,292.0,145.0,80.7413890065732
16178,BRANNEN BANK,3-0000005676,Banner Bank,158.0,296.0,73.16224957622059
16179,STATE CENTAL BANK,3-0000005820,STATE CENTRAL CREDIT UNION,997.0,715.0,64.3532550023145
16180,ALLEGHENY VALLEY BANK,3-0000006058,Allegheny Valley Bancorp Inc,60.0,164.0,100.0
16181,EASTWOOOD BANK,3-0000008208,,,,
16182,O'BANNON BANK,3-0000008295,Banner Bank,158.0,296.0,56.597658722493584
16183,PROGROWTH BANK,3-0000008536,,,,
16184,GOPPERT FINANCIAL BANK,3-0000008569,GTE Financial,506.0,424.0,73.003348527224
16185,JONESBURG STATE BANK,3-0000008896,Home State Bank,595.0,68.0,54.310417291991875
16186,FIRSTBANK ALMA,3-0000009108,,,,
16187,NICOLLET COUNTY BANK OF ST. PE,3-0000009757,,,,
16188,COMMUNITY BANK MANKATO,3-0000009760,Community Savings Bank,297.0,302.0,69.08131212815826
16189,STATE BANK OF TABLE ROCK,3-0000009822,First State Bank & Trust,466.0,180.0,59.79169324430998
16190,OHNWARD BANK & TRUST,3-0000010111,Standard Bank & Trust Co,1058.0,208.0,70.52773674177742
16191,UNITED PRAIRIE BANK,3-0000010958,United Fidelity Bank,1147.0,371.0,59.221329116903064
16192,THE MILTON BANKING COMPANY (1),3-0000011085,,,,
16193,FIRST STATE BANK HALLSVILLE,3-0000011140,,,,
16194,COMMUNITY BANK NORTH MS,3-0000011438,Community Bank & Trust,292.0,145.0,73.34505810041887
16195,GREENWOODS STATE BANK,3-0000011623,Greenwood Credit Union,532.0,691.0,55.07496816722899
16196,CIBM BANK,3-0000011729,,,,
16197,TWO RIVERS BANK & TRUST,3-0000011760,Two River Community Bank,1124.0,1259.0,56.14875443139583
16198,THE FIDELITY DEPOSIT & DISCOUN,3-0000011868,First Fidelity Bank,443.0,64.0,50.20267761842043
16199,SECURANT BANK & TRUST,3-0000012515,Guaranty Bank & Trust Co,537.0,197.0,70.93353555905937
16200,DAIRYLAND STATE BANK,3-0000013022,Harvard State Bank,571.0,172.0,64.72978367754585
16201,PINE COUNTRY BANK,3-0000013652,Town & Country Bank,1107.0,243.0,64.66611221235691
16202,BLUE GRASS SAVING BANK,3-0000013753,Ambler Savings Bank,71.0,363.0,62.85178266726042
16203,FARMERS STATE NBANK,3-0000013897,,,,
16204,UNITED CITIZENS BANK,3-0000015249,Citizens First National Bank,267.0,22.0,63.245747231151825
16205,QUOIN FINANCIAL BANK,3-0000015629,UNION FINANCIAL SERVICES,1127.0,6461.0,84.07899972195918
16206,TOWN &  COUNTRY BANK AND TRUST,3-0000015703,Town & Country Bank,1107.0,243.0,69.29882820516191
16207,PEOPLES BANK OF MONITEAU COUNT,3-0000015792,Peoples Community Bank,910.0,126.0,66.66237389152604
16208,FIRST STATE BANK OF BURLINGAME,3-0000015794,,,,
16209,RILEY STATE BANK,3-0000016120,Home State Bank,595.0,68.0,56.829397183112896
16210,THE CITIZENS ST BANK OF FIN,3-0000016187,Citizens Savings Bank,268.0,294.0,72.22085656319258
16211,THE BENNINGTON STATE BANK,3-0000016402,Union State Bank,1144.0,160.0,54.476707694549155
16212,CARVER STATE BANK,3-0000016584,Harvard State Bank,571.0,172.0,75.33176705235411
16213,ESB FINANCIAL,3-0000016629,BOK Financial Corp,125.0,49.0,77.0052913065092
16214,FORT DAVIS STATE BANK,3-0000017446,,,,
16215,CAPAHA BANK,3-0000017524,Capital Bank,226.0,248.0,56.57373507394405
16216,FNBT.COM BANK,3-0000017580,FINET.COM INC,390.0,836.0,70.25937790571182
16217,PLAINS STATE BANK,3-0000017739,Layton State Bank,690.0,166.0,65.01191133196679
16218,FRANKLIN BANK AND TRUST,3-0000017937,Frandsen Bank & Trust,481.0,10849.0,70.29002246199437
16219,COREFIRST B&TC,3-0000018100,CoreFirst Bank & Trust,305.0,7772.0,72.77012433001273
16220,FARMINGTON BANK,3-0000018208,Harrington Bank,568.0,359.0,74.7262578181228
16221,WEST SIDE BANK AND TRUST,3-0000018915,Standard Bank & Trust Co,1058.0,208.0,58.486336039520495
16222,BANK LEUMI  USA,3-0000019842,,,,
16223,TEXAS EXCHANGE BANK SSB,3-0000020099,Exchange Bank,385.0,148.0,53.788210148460806
16224,SB&T,3-0000020246,NBT Bancorp Inc,800.0,15.0,55.704757453589224
16225,NORTH COMMUITY BANK,3-0000020624,Heritage Community Bank,581.0,257.0,61.07703732499383
16226,BANCO SANTANDER PR,3-0000020828,Banco Santander Central Hispano Sa,134.0,261.0,70.71760873568928
16227,FIRST STATE BANK OF THE SOUTH,3-0000021050,First State Bank & Trust,466.0,180.0,65.53135817808129
16228,MAGNGOLIA STATE BANK,3-0000022081,Skagit State Bank,1029.0,232.0,58.15648736050593
16229,FIRST SECURE BANK AND TRUST CO,3-0000022536,Heartland Bank & Trust Co,580.0,7793.0,60.616611205971296
16230,BANKFIVE,3-0000023286,BankUnited Inc,157.0,401.0,60.07070122300772
16231,MUNCIPAL TRUST & SAVINGS BANK,3-0000023546,Municipal Credit Union,792.0,585.0,53.31940257511755
16232,THE HARBOR BANK OF MD,3-0000024015,HarborOne Bank,566.0,721.0,58.75340656626699
